# GRID
# fP fPz phi
# -2.0 2.0 101 -2.0 2.0 101 0.0 0.0 1
# fP fBz phi RH
1.04 0.8000000000000003 0.0 14.675999999999998
1.04 0.8399999999999999 0.0 14.671199999999999
1.04 0.8799999999999999 0.0 14.666399999999998
1.04 0.9199999999999999 0.0 14.661599999999998
1.04 0.96 0.0 14.656799999999997
1.04 1.0 0.0 14.651999999999997
1.04 1.04 0.0 14.647199999999998
1.04 1.08 0.0 14.642399999999997
1.04 1.12 0.0 14.637599999999997
1.04 1.1600000000000001 0.0 14.632799999999996
1.04 1.2000000000000002 0.0 14.627999999999997
1.04 1.2400000000000002 0.0 14.623199999999997
1.04 1.2800000000000002 0.0 14.618399999999996
1.04 1.3200000000000003 0.0 14.613599999999996
1.04 1.3599999999999999 0.0 14.608799999999995
1.04 1.4 0.0 14.603999999999996
1.04 1.44 0.0 14.5992
1.04 1.48 0.0 14.5944
1.04 1.52 0.0 14.589599999999999
1.04 1.56 0.0 14.584799999999998
1.04 1.6 0.0 14.579999999999998
1.04 1.6400000000000001 0.0 14.575199999999999
1.04 1.6800000000000002 0.0 14.5704
1.04 1.7200000000000002 0.0 14.565599999999998
1.04 1.7600000000000002 0.0 14.560799999999997
1.04 1.8000000000000003 0.0 14.555999999999997
1.04 1.8399999999999999 0.0 14.551199999999998
1.04 1.88 0.0 14.546399999999998
1.04 1.92 0.0 14.541599999999997
1.04 1.96 0.0 14.536799999999998
1.04 2.0 0.0 14.531999999999996
1.08 -2.0 0.0 15.244
1.08 -1.96 0.0 15.239199999999999
1.08 -1.92 0.0 15.234399999999999
1.08 -1.88 0.0 15.229599999999998
1.08 -1.84 0.0 15.224799999999998
1.08 -1.8 0.0 15.219999999999999
1.08 -1.76 0.0 15.215199999999998
1.08 -1.72 0.0 15.210399999999998
1.08 -1.68 0.0 15.205599999999997
1.08 -1.6400000000000001 0.0 15.200799999999997
1.08 -1.6 0.0 15.195999999999998
1.08 -1.56 0.0 15.191199999999997
1.08 -1.52 0.0 15.186399999999997
1.08 -1.48 0.0 15.1816
1.08 -1.44 0.0 15.1768
1.08 -1.4 0.0 15.172
1.08 -1.3599999999999999 0.0 15.1672
1.08 -1.3199999999999998 0.0 15.1624
1.08 -1.28 0.0 15.1576
1.08 -1.24 0.0 15.1528
1.08 -1.2 0.0 15.148
1.08 -1.1600000000000001 0.0 15.1432
1.08 -1.12 0.0 15.138399999999999
1.08 -1.08 0.0 15.1336
1.08 -1.04 0.0 15.128799999999998
1.08 -1.0 0.0 15.123999999999999
1.08 -0.96 0.0 15.1192
1.08 -0.9199999999999999 0.0 15.114399999999998
1.08 -0.8799999999999999 0.0 15.109599999999999
1.08 -0.8400000000000001 0.0 15.104799999999997
1.08 -0.8 0.0 15.099999999999998
1.08 -0.76 0.0 15.095199999999998
1.08 -0.72 0.0 15.090399999999997
1.08 -0.6799999999999999 0.0 15.085599999999998
1.08 -0.6399999999999999 0.0 15.080799999999996
1.08 -0.5999999999999999 0.0 15.075999999999997
1.08 -0.56 0.0 15.071199999999997
1.08 -0.52 0.0 15.066399999999998
1.08 -0.48 0.0 15.0616
1.08 -0.43999999999999995 0.0 15.0568
1.08 -0.3999999999999999 0.0 15.052
1.08 -0.3599999999999999 0.0 15.0472
1.08 -0.32000000000000006 0.0 15.0424
1.08 -0.28 0.0 15.0376
1.08 -0.24 0.0 15.0328
1.08 -0.19999999999999996 0.0 15.027999999999999
1.08 -0.15999999999999992 0.0 15.0232
1.08 -0.11999999999999988 0.0 15.0184
1.08 -0.08000000000000007 0.0 15.013599999999999
1.08 -0.040000000000000036 0.0 15.008799999999999
1.08 0.0 0.0 15.003999999999998
1.08 0.040000000000000036 0.0 14.999199999999998
1.08 0.08000000000000007 0.0 14.994399999999999
1.08 0.1200000000000001 0.0 14.989599999999998
1.08 0.16000000000000014 0.0 14.984799999999998
1.08 0.20000000000000018 0.0 14.979999999999997
1.08 0.2400000000000002 0.0 14.975199999999997
1.08 0.28000000000000025 0.0 14.970399999999998
1.08 0.31999999999999984 0.0 14.965599999999998
1.08 0.3599999999999999 0.0 14.960799999999997
1.08 0.3999999999999999 0.0 14.955999999999998
1.08 0.43999999999999995 0.0 14.951199999999996
1.08 0.48 0.0 14.946399999999997
1.08 0.52 0.0 14.941600000000001
1.08 0.56 0.0 14.9368
1.08 0.6000000000000001 0.0 14.932
1.08 0.6400000000000001 0.0 14.9272
1.08 0.6800000000000002 0.0 14.9224
1.08 0.7200000000000002 0.0 14.9176
1.08 0.7600000000000002 0.0 14.912799999999999
1.08 0.8000000000000003 0.0 14.908
1.08 0.8399999999999999 0.0 14.903199999999998
1.08 0.8799999999999999 0.0 14.898399999999999
1.08 0.9199999999999999 0.0 14.8936
1.08 0.96 0.0 14.8888
1.08 1.0 0.0 14.883999999999999
1.08 1.04 0.0 14.879199999999997
1.08 1.08 0.0 14.874399999999998
1.08 1.12 0.0 14.869599999999998
1.08 1.1600000000000001 0.0 14.864799999999999
1.08 1.2000000000000002 0.0 14.859999999999998
1.08 1.2400000000000002 0.0 14.855199999999996
1.08 1.2800000000000002 0.0 14.850399999999997
1.08 1.3200000000000003 0.0 14.845599999999997
1.08 1.3599999999999999 0.0 14.840799999999998
1.08 1.4 0.0 14.835999999999997
1.08 1.44 0.0 14.831199999999997
1.08 1.48 0.0 14.826399999999996
1.08 1.52 0.0 14.8216
1.08 1.56 0.0 14.8168
1.08 1.6 0.0 14.812
1.08 1.6400000000000001 0.0 14.8072
1.08 1.6800000000000002 0.0 14.802399999999999
1.08 1.7200000000000002 0.0 14.7976
1.08 1.7600000000000002 0.0 14.7928
1.08 1.8000000000000003 0.0 14.787999999999998
1.08 1.8399999999999999 0.0 14.783199999999999
1.08 1.88 0.0 14.7784
1.08 1.92 0.0 14.773599999999998
1.08 1.96 0.0 14.768799999999999
1.08 2.0 0.0 14.764
1.12 -2.0 0.0 15.475999999999999
1.12 -1.96 0.0 15.4712
1.12 -1.92 0.0 15.4664
1.12 -1.88 0.0 15.461599999999999
1.12 -1.84 0.0 15.4568
1.12 -1.8 0.0 15.452
1.12 -1.76 0.0 15.447199999999999
1.12 -1.72 0.0 15.4424
1.12 -1.68 0.0 15.437599999999998
1.12 -1.6400000000000001 0.0 15.432799999999999
1.12 -1.6 0.0 15.427999999999999
1.12 -1.56 0.0 15.423199999999998
1.12 -1.52 0.0 15.418399999999998
1.12 -1.48 0.0 15.413599999999999
1.12 -1.44 0.0 15.408799999999998
1.12 -1.4 0.0 15.404000000000002
1.12 -1.3599999999999999 0.0 15.3992
1.12 -1.3199999999999998 0.0 15.394400000000001
1.12 -1.28 0.0 15.389600000000002
1.12 -1.24 0.0 15.3848
1.12 -1.2 0.0 15.38
1.12 -1.1600000000000001 0.0 15.375200000000001
1.12 -1.12 0.0 15.3704
1.12 -1.08 0.0 15.3656
1.12 -1.04 0.0 15.3608
1.12 -1.0 0.0 15.356
1.12 -0.96 0.0 15.3512
1.12 -0.9199999999999999 0.0 15.3464
1.12 -0.8799999999999999 0.0 15.3416
1.12 -0.8400000000000001 0.0 15.3368
1.12 -0.8 0.0 15.331999999999999
1.12 -0.76 0.0 15.3272
1.12 -0.72 0.0 15.322399999999998
1.12 -0.6799999999999999 0.0 15.317599999999999
1.12 -0.6399999999999999 0.0 15.3128
1.12 -0.5999999999999999 0.0 15.307999999999998
1.12 -0.56 0.0 15.303199999999999
1.12 -0.52 0.0 15.298399999999997
1.12 -0.48 0.0 15.293600000000001
1.12 -0.43999999999999995 0.0 15.288800000000002
1.12 -0.3999999999999999 0.0 15.284
1.12 -0.3599999999999999 0.0 15.279200000000001
1.12 -0.32000000000000006 0.0 15.2744
1.12 -0.28 0.0 15.2696
1.12 -0.24 0.0 15.264800000000001
1.12 -0.19999999999999996 0.0 15.260000000000002
1.12 -0.15999999999999992 0.0 15.2552
1.12 -0.11999999999999988 0.0 15.250399999999999
1.12 -0.08000000000000007 0.0 15.2456
1.12 -0.040000000000000036 0.0 15.2408
1.12 0.0 0.0 15.236
1.12 0.040000000000000036 0.0 15.2312
1.12 0.08000000000000007 0.0 15.2264
1.12 0.1200000000000001 0.0 15.221599999999999
1.12 0.16000000000000014 0.0 15.2168
1.12 0.20000000000000018 0.0 15.212
1.12 0.2400000000000002 0.0 15.207199999999998
1.12 0.28000000000000025 0.0 15.202399999999999
1.12 0.31999999999999984 0.0 15.197599999999998
1.12 0.3599999999999999 0.0 15.192799999999998
1.12 0.3999999999999999 0.0 15.187999999999999
1.12 0.43999999999999995 0.0 15.183199999999998
1.12 0.48 0.0 15.178399999999998
1.12 0.52 0.0 15.1736
1.12 0.56 0.0 15.168800000000001
1.12 0.6000000000000001 0.0 15.164000000000001
1.12 0.6400000000000001 0.0 15.159200000000002
1.12 0.6800000000000002 0.0 15.1544
1.12 0.7200000000000002 0.0 15.1496
1.12 0.7600000000000002 0.0 15.1448
1.12 0.8000000000000003 0.0 15.14
1.12 0.8399999999999999 0.0 15.135200000000001
1.12 0.8799999999999999 0.0 15.1304
1.12 0.9199999999999999 0.0 15.1256
1.12 0.96 0.0 15.1208
1.12 1.0 0.0 15.116
1.12 1.04 0.0 15.1112
1.12 1.08 0.0 15.106399999999999
1.12 1.12 0.0 15.1016
1.12 1.1600000000000001 0.0 15.096799999999998
1.12 1.2000000000000002 0.0 15.091999999999999
1.12 1.2400000000000002 0.0 15.0872
1.12 1.2800000000000002 0.0 15.082399999999998
1.12 1.3200000000000003 0.0 15.077599999999999
1.12 1.3599999999999999 0.0 15.072799999999997
1.12 1.4 0.0 15.067999999999998
1.12 1.44 0.0 15.063200000000002
1.12 1.48 0.0 15.058400000000002
1.12 1.52 0.0 15.053600000000001
1.12 1.56 0.0 15.0488
1.12 1.6 0.0 15.044
1.12 1.6400000000000001 0.0 15.039200000000001
1.12 1.6800000000000002 0.0 15.034400000000002
1.12 1.7200000000000002 0.0 15.0296
1.12 1.7600000000000002 0.0 15.024799999999999
1.12 1.8000000000000003 0.0 15.02
1.12 1.8399999999999999 0.0 15.0152
1.12 1.88 0.0 15.0104
1.12 1.92 0.0 15.0056
1.12 1.96 0.0 15.0008
1.12 2.0 0.0 14.995999999999999
1.1600000000000001 -2.0 0.0 15.708
1.1600000000000001 -1.96 0.0 15.7032
1.1600000000000001 -1.92 0.0 15.6984
1.1600000000000001 -1.88 0.0 15.6936
1.1600000000000001 -1.84 0.0 15.6888
1.1600000000000001 -1.8 0.0 15.684
1.1600000000000001 -1.76 0.0 15.6792
1.1600000000000001 -1.72 0.0 15.6744
1.1600000000000001 -1.68 0.0 15.669599999999999
1.1600000000000001 -1.6400000000000001 0.0 15.6648
1.1600000000000001 -1.6 0.0 15.66
1.1600000000000001 -1.56 0.0 15.655199999999999
1.1600000000000001 -1.52 0.0 15.6504
1.1600000000000001 -1.48 0.0 15.645600000000002
1.1600000000000001 -1.44 0.0 15.640800000000002
1.1600000000000001 -1.4 0.0 15.636000000000003
1.1600000000000001 -1.3599999999999999 0.0 15.631200000000002
1.1600000000000001 -1.3199999999999998 0.0 15.626400000000002
1.1600000000000001 -1.28 0.0 15.6216
1.1600000000000001 -1.24 0.0 15.616800000000001
1.1600000000000001 -1.2 0.0 15.612000000000002
1.1600000000000001 -1.1600000000000001 0.0 15.6072
1.1600000000000001 -1.12 0.0 15.602400000000001
1.1600000000000001 -1.08 0.0 15.5976
1.1600000000000001 -1.04 0.0 15.5928
1.1600000000000001 -1.0 0.0 15.588000000000001
1.1600000000000001 -0.96 0.0 15.5832
1.1600000000000001 -0.9199999999999999 0.0 15.5784
1.1600000000000001 -0.8799999999999999 0.0 15.573599999999999
1.1600000000000001 -0.8400000000000001 0.0 15.5688
1.1600000000000001 -0.8 0.0 15.564
1.1600000000000001 -0.76 0.0 15.5592
1.1600000000000001 -0.72 0.0 15.5544
1.1600000000000001 -0.6799999999999999 0.0 15.5496
1.1600000000000001 -0.6399999999999999 0.0 15.544799999999999
1.1600000000000001 -0.5999999999999999 0.0 15.54
1.1600000000000001 -0.56 0.0 15.5352
1.1600000000000001 -0.52 0.0 15.530399999999998
1.1600000000000001 -0.48 0.0 15.525600000000003
1.1600000000000001 -0.43999999999999995 0.0 15.520800000000001
1.1600000000000001 -0.3999999999999999 0.0 15.516000000000002
1.1600000000000001 -0.3599999999999999 0.0 15.511200000000002
1.1600000000000001 -0.32000000000000006 0.0 15.506400000000001
1.1600000000000001 -0.28 0.0 15.501600000000002
1.1600000000000001 -0.24 0.0 15.4968
1.1600000000000001 -0.19999999999999996 0.0 15.492
1.1600000000000001 -0.15999999999999992 0.0 15.487200000000001
1.1600000000000001 -0.11999999999999988 0.0 15.4824
1.1600000000000001 -0.08000000000000007 0.0 15.4776
1.1600000000000001 -0.040000000000000036 0.0 15.472800000000001
1.1600000000000001 0.0 0.0 15.468
1.1600000000000001 0.040000000000000036 0.0 15.4632
1.1600000000000001 0.08000000000000007 0.0 15.458400000000001
1.1600000000000001 0.1200000000000001 0.0 15.4536
1.1600000000000001 0.16000000000000014 0.0 15.4488
1.1600000000000001 0.20000000000000018 0.0 15.443999999999999
1.1600000000000001 0.2400000000000002 0.0 15.4392
1.1600000000000001 0.28000000000000025 0.0 15.4344
1.1600000000000001 0.31999999999999984 0.0 15.429599999999999
1.1600000000000001 0.3599999999999999 0.0 15.4248
1.1600000000000001 0.3999999999999999 0.0 15.419999999999998
1.1600000000000001 0.43999999999999995 0.0 15.415199999999999
1.1600000000000001 0.48 0.0 15.4104
1.1600000000000001 0.52 0.0 15.405600000000002
1.1600000000000001 0.56 0.0 15.400800000000002
1.1600000000000001 0.6000000000000001 0.0 15.396
1.1600000000000001 0.6400000000000001 0.0 15.391200000000001
1.1600000000000001 0.6800000000000002 0.0 15.386400000000002
1.1600000000000001 0.7200000000000002 0.0 15.3816
1.1600000000000001 0.7600000000000002 0.0 15.376800000000001
1.1600000000000001 0.8000000000000003 0.0 15.372
1.1600000000000001 0.8399999999999999 0.0 15.3672
1.1600000000000001 0.8799999999999999 0.0 15.362400000000001
1.1600000000000001 0.9199999999999999 0.0 15.357600000000001
1.1600000000000001 0.96 0.0 15.3528
1.1600000000000001 1.0 0.0 15.348
1.1600000000000001 1.04 0.0 15.3432
1.1600000000000001 1.08 0.0 15.3384
1.1600000000000001 1.12 0.0 15.3336
1.1600000000000001 1.1600000000000001 0.0 15.3288
1.1600000000000001 1.2000000000000002 0.0 15.324
1.1600000000000001 1.2400000000000002 0.0 15.319199999999999
1.1600000000000001 1.2800000000000002 0.0 15.3144
1.1600000000000001 1.3200000000000003 0.0 15.3096
1.1600000000000001 1.3599999999999999 0.0 15.3048
1.1600000000000001 1.4 0.0 15.299999999999999
1.1600000000000001 1.44 0.0 15.295199999999998
1.1600000000000001 1.48 0.0 15.290399999999998
1.1600000000000001 1.52 0.0 15.285600000000002
1.1600000000000001 1.56 0.0 15.280800000000003
1.1600000000000001 1.6 0.0 15.276000000000002
1.1600000000000001 1.6400000000000001 0.0 15.2712
1.1600000000000001 1.6800000000000002 0.0 15.2664
1.1600000000000001 1.7200000000000002 0.0 15.261600000000001
1.1600000000000001 1.7600000000000002 0.0 15.256800000000002
1.1600000000000001 1.8000000000000003 0.0 15.252
1.1600000000000001 1.8399999999999999 0.0 15.247200000000001
1.1600000000000001 1.88 0.0 15.2424
1.1600000000000001 1.92 0.0 15.2376
1.1600000000000001 1.96 0.0 15.232800000000001
1.1600000000000001 2.0 0.0 15.228
1.2000000000000002 -2.0 0.0 15.940000000000001
1.2000000000000002 -1.96 0.0 15.935200000000002
1.2000000000000002 -1.92 0.0 15.9304
1.2000000000000002 -1.88 0.0 15.925600000000001
1.2000000000000002 -1.84 0.0 15.9208
1.2000000000000002 -1.8 0.0 15.916
1.2000000000000002 -1.76 0.0 15.911200000000001
1.2000000000000002 -1.72 0.0 15.9064
1.2000000000000002 -1.68 0.0 15.9016
1.2000000000000002 -1.6400000000000001 0.0 15.8968
1.2000000000000002 -1.6 0.0 15.892
1.2000000000000002 -1.56 0.0 15.8872
1.2000000000000002 -1.52 0.0 15.8824
1.2000000000000002 -1.48 0.0 15.8776
1.2000000000000002 -1.44 0.0 15.8728
1.2000000000000002 -1.4 0.0 15.868000000000002
1.2000000000000002 -1.3599999999999999 0.0 15.863200000000003
1.2000000000000002 -1.3199999999999998 0.0 15.858400000000003
1.2000000000000002 -1.28 0.0 15.853600000000002
1.2000000000000002 -1.24 0.0 15.848800000000002
1.2000000000000002 -1.2 0.0 15.844000000000001
1.2000000000000002 -1.1600000000000001 0.0 15.839200000000002
1.2000000000000002 -1.12 0.0 15.834400000000002
1.2000000000000002 -1.08 0.0 15.829600000000001
1.2000000000000002 -1.04 0.0 15.824800000000002
1.2000000000000002 -1.0 0.0 15.82
1.2000000000000002 -0.96 0.0 15.8152
1.2000000000000002 -0.9199999999999999 0.0 15.810400000000001
1.2000000000000002 -0.8799999999999999 0.0 15.8056
1.2000000000000002 -0.8400000000000001 0.0 15.8008
1.2000000000000002 -0.8 0.0 15.796000000000001
1.2000000000000002 -0.76 0.0 15.7912
1.2000000000000002 -0.72 0.0 15.7864
1.2000000000000002 -0.6799999999999999 0.0 15.781600000000001
1.2000000000000002 -0.6399999999999999 0.0 15.7768
1.2000000000000002 -0.5999999999999999 0.0 15.771999999999998
1.2000000000000002 -0.56 0.0 15.767199999999999
1.2000000000000002 -0.52 0.0 15.7624
1.2000000000000002 -0.48 0.0 15.757600000000004
1.2000000000000002 -0.43999999999999995 0.0 15.752800000000002
1.2000000000000002 -0.3999999999999999 0.0 15.748000000000003
1.2000000000000002 -0.3599999999999999 0.0 15.743200000000002
1.2000000000000002 -0.32000000000000006 0.0 15.738400000000002
1.2000000000000002 -0.28 0.0 15.733600000000003
1.2000000000000002 -0.24 0.0 15.728800000000001
1.2000000000000002 -0.19999999999999996 0.0 15.724000000000002
1.2000000000000002 -0.15999999999999992 0.0 15.7192
1.2000000000000002 -0.11999999999999988 0.0 15.714400000000001
1.2000000000000002 -0.08000000000000007 0.0 15.709600000000002
1.2000000000000002 -0.040000000000000036 0.0 15.704800000000002
1.2000000000000002 0.0 0.0 15.700000000000001
1.2000000000000002 0.040000000000000036 0.0 15.6952
1.2000000000000002 0.08000000000000007 0.0 15.6904
1.2000000000000002 0.1200000000000001 0.0 15.6856
1.2000000000000002 0.16000000000000014 0.0 15.680800000000001
1.2000000000000002 0.20000000000000018 0.0 15.676
1.2000000000000002 0.2400000000000002 0.0 15.671199999999999
1.2000000000000002 0.28000000000000025 0.0 15.6664
1.2000000000000002 0.31999999999999984 0.0 15.6616
1.2000000000000002 0.3599999999999999 0.0 15.6568
1.2000000000000002 0.3999999999999999 0.0 15.652
1.2000000000000002 0.43999999999999995 0.0 15.6472
1.2000000000000002 0.48 0.0 15.642399999999999
1.2000000000000002 0.52 0.0 15.637600000000003
1.2000000000000002 0.56 0.0 15.632800000000003
1.2000000000000002 0.6000000000000001 0.0 15.628000000000002
1.2000000000000002 0.6400000000000001 0.0 15.623200000000002
1.2000000000000002 0.6800000000000002 0.0 15.618400000000001
1.2000000000000002 0.7200000000000002 0.0 15.613600000000002
1.2000000000000002 0.7600000000000002 0.0 15.608800000000002
1.2000000000000002 0.8000000000000003 0.0 15.604000000000001
1.2000000000000002 0.8399999999999999 0.0 15.599200000000002
1.2000000000000002 0.8799999999999999 0.0 15.594400000000002
1.2000000000000002 0.9199999999999999 0.0 15.5896
1.2000000000000002 0.96 0.0 15.584800000000001
1.2000000000000002 1.0 0.0 15.580000000000002
1.2000000000000002 1.04 0.0 15.5752
1.2000000000000002 1.08 0.0 15.570400000000001
1.2000000000000002 1.12 0.0 15.5656
1.2000000000000002 1.1600000000000001 0.0 15.5608
1.2000000000000002 1.2000000000000002 0.0 15.556000000000001
1.2000000000000002 1.2400000000000002 0.0 15.5512
1.2000000000000002 1.2800000000000002 0.0 15.5464
1.2000000000000002 1.3200000000000003 0.0 15.541599999999999
1.2000000000000002 1.3599999999999999 0.0 15.5368
1.2000000000000002 1.4 0.0 15.532
1.2000000000000002 1.44 0.0 15.527200000000004
1.2000000000000002 1.48 0.0 15.522400000000003
1.2000000000000002 1.52 0.0 15.517600000000002
1.2000000000000002 1.56 0.0 15.512800000000002
1.2000000000000002 1.6 0.0 15.508000000000003
1.2000000000000002 1.6400000000000001 0.0 15.503200000000003
1.2000000000000002 1.6800000000000002 0.0 15.498400000000002
1.2000000000000002 1.7200000000000002 0.0 15.4936
1.2000000000000002 1.7600000000000002 0.0 15.488800000000001
1.2000000000000002 1.8000000000000003 0.0 15.484000000000002
1.2000000000000002 1.8399999999999999 0.0 15.479200000000002
1.2000000000000002 1.88 0.0 15.474400000000001
1.2000000000000002 1.92 0.0 15.469600000000002
1.2000000000000002 1.96 0.0 15.4648
1.2000000000000002 2.0 0.0 15.46
1.2400000000000002 -2.0 0.0 16.171999999999997
1.2400000000000002 -1.96 0.0 16.167199999999998
1.2400000000000002 -1.92 0.0 16.162399999999998
1.2400000000000002 -1.88 0.0 16.1576
1.2400000000000002 -1.84 0.0 16.1528
1.2400000000000002 -1.8 0.0 16.148
1.2400000000000002 -1.76 0.0 16.143199999999997
1.2400000000000002 -1.72 0.0 16.138399999999997
1.2400000000000002 -1.68 0.0 16.133599999999998
1.2400000000000002 -1.6400000000000001 0.0 16.1288
1.2400000000000002 -1.6 0.0 16.124
1.2400000000000002 -1.56 0.0 16.119199999999996
1.2400000000000002 -1.52 0.0 16.114399999999996
1.2400000000000002 -1.48 0.0 16.109599999999997
1.2400000000000002 -1.44 0.0 16.104799999999997
1.2400000000000002 -1.4 0.0 16.1
1.2400000000000002 -1.3599999999999999 0.0 16.0952
1.2400000000000002 -1.3199999999999998 0.0 16.0904
1.2400000000000002 -1.28 0.0 16.0856
1.2400000000000002 -1.24 0.0 16.0808
1.2400000000000002 -1.2 0.0 16.076
1.2400000000000002 -1.1600000000000001 0.0 16.0712
1.2400000000000002 -1.12 0.0 16.066399999999998
1.2400000000000002 -1.08 0.0 16.0616
1.2400000000000002 -1.04 0.0 16.0568
1.2400000000000002 -1.0 0.0 16.052
1.2400000000000002 -0.96 0.0 16.0472
1.2400000000000002 -0.9199999999999999 0.0 16.042399999999997
1.2400000000000002 -0.8799999999999999 0.0 16.037599999999998
1.2400000000000002 -0.8400000000000001 0.0 16.032799999999998
1.2400000000000002 -0.8 0.0 16.028
1.2400000000000002 -0.76 0.0 16.0232
1.2400000000000002 -0.72 0.0 16.018399999999996
1.2400000000000002 -0.6799999999999999 0.0 16.013599999999997
